transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,product_subcategory,branch_city,branch_lat,branch_long,channel,currency,credit_card_fees,insurance_fees,late_payment_amount,customer_score,monthly_income,customer_segment,recommended_offer,month,year_month,total_fees
11894,2784,2023-06-09,Withdrawal,6903.246995,Mortgage,Platinum,Barcelona,41.3874,2.1686,Online,USD,0,0,0,424,281499,Low Income Segment,Financial Literacy Program Access,6,2023-06,0
11895,1804,2025-05-06,Deposit,2220.007407,Savings Account,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,473,260994,Low Income Segment,No-Fee Basic Account,5,2025-05,0
11896,9990,2025-04-19,Card Payment,2328.237669,Loan,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,2355,0,804,493108,Middle Income Segment,Personal Loan Cashback Offer,4,2025-04,2355
11897,9802,2023-12-03,Transfer,7522.829907,Mortgage,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,728,304024,Middle Income Segment,Mid-tier Savings Booster,12,2023-12,0
11898,8517,2025-02-12,Card Payment,2104.593598,Savings Account,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,0,552,285704,Low Income Segment,No-Fee Basic Account,2,2025-02,0
11899,7831,2024-01-14,Withdrawal,4584.011192,Credit Card,Standard,Seville,37.3891,-5.9845,Online,EUR,3342,0,0,512,325914,Middle Income Segment,Gold Card with Travel Benefits,1,2024-01,3342
11900,7917,2023-04-12,Deposit,144.9293693,Credit Card,Gold,Murcia,37.9847,-1.1287,Online,USD,2866,0,0,302,767654,High Income Segment,Exclusive Platinum Package,4,2023-04,2866
11901,5238,2024-12-01,Transfer,1288.812073,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,3164,0,0,824,918806,High Income Segment,Exclusive Platinum Package,12,2024-12,3164
11902,4260,2024-12-18,Loan Payment,5952.982833,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,19001,795,762644,High Income Segment,Premium Investment Services,12,2024-12,19001
11903,5367,2023-10-17,Transfer,4105.060562,Credit Card,Standard,Bilbao,43.263,-2.935,Branch,EUR,3709,0,0,344,939023,High Income Segment,Exclusive Platinum Package,10,2023-10,3709
11904,6651,2024-03-21,Fee,3706.949078,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,383,818253,High Income Segment,Premium Investment Services,3,2024-03,0
11905,4371,2025-01-21,Fee,2134.876968,Loan,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,5286,0,782,397342,Middle Income Segment,Personal Loan Cashback Offer,1,2025-01,5286
11906,3093,2024-09-17,Loan Payment,8673.009075,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,5909,14602,492,7269,High Income Segment,Premium Investment Services,9,2024-09,20511
11907,5001,2025-04-20,Loan Payment,2260.012134,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,3949,631,245595,Low Income Segment,Financial Literacy Program Access,4,2025-04,3949
11908,7556,2023-05-25,Withdrawal,5500.774541,Checking Account,Gold,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,539,489774,Middle Income Segment,Mid-tier Savings Booster,5,2023-05,0
11909,8810,2023-02-03,Withdrawal,437.4381877,Savings Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,586,502784,Middle Income Segment,Mid-tier Savings Booster,2,2023-02,0
11910,5554,2023-02-24,Card Payment,4981.158746,Mortgage,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,310,652958,Middle Income Segment,Mid-tier Savings Booster,2,2023-02,0
11911,3517,2024-11-25,Fee,937.5966676,Checking Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,635,105172,Low Income Segment,Financial Literacy Program Access,11,2024-11,0
11912,9697,2025-02-26,Deposit,4912.796931,Checking Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,682,471636,Middle Income Segment,Mid-tier Savings Booster,2,2025-02,0
11913,6805,2023-12-10,Withdrawal,1961.331432,Savings Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,469,247139,Low Income Segment,No-Fee Basic Account,12,2023-12,0
11914,2096,2023-05-27,Deposit,933.7510329,Loan,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,183,0,691,566639,Middle Income Segment,Personal Loan Cashback Offer,5,2023-05,183
11915,8061,2023-07-06,Card Payment,2627.911272,Savings Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,764,598256,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
11916,3204,2024-07-20,Fee,253.0615267,Credit Card,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,4386,0,0,326,385762,Middle Income Segment,Gold Card with Travel Benefits,7,2024-07,4386
11917,4902,2023-03-02,Withdrawal,12197.94452,Mortgage,Business,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,579,874886,High Income Segment,Exclusive Platinum Package,3,2023-03,0
11918,2352,2024-03-10,Deposit,7317.616156,Checking Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,830,606986,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,0
11919,2596,2023-12-17,Card Payment,12072.81509,Mortgage,Standard,Barcelona,41.3874,2.1686,Branch,USD,0,0,0,431,248748,Low Income Segment,Financial Literacy Program Access,12,2023-12,0
11920,9767,2024-10-03,Deposit,4746.41159,Savings Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,302,44465,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
11921,7980,2024-07-02,Withdrawal,11140.18634,Loan,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,3848,0,788,770935,High Income Segment,Premium Investment Services,7,2024-07,3848
11922,1679,2023-07-28,Loan Payment,13335.93997,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,8629,624,436015,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,8629
11923,4712,2023-11-04,Card Payment,1919.805148,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,778,827013,High Income Segment,Premium Investment Services,11,2023-11,0
11924,9509,2024-02-27,Card Payment,2268.652767,Credit Card,Business,Valencia,39.4699,-0.3763,Mobile,EUR,3908,0,0,474,756608,High Income Segment,Exclusive Platinum Package,2,2024-02,3908
11925,6301,2023-07-30,Transfer,12063.17485,Mortgage,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,773,594957,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
11926,6734,2025-01-16,Loan Payment,2453.593423,Savings Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,8456,584,664908,Middle Income Segment,Mid-tier Savings Booster,1,2025-01,8456
11927,8981,2023-01-31,Card Payment,4700.601217,Savings Account,Standard,Madrid,40.4168,-3.7038,Online,USD,0,0,0,647,33155,Middle Income Segment,Mid-tier Savings Booster,1,2023-01,0
11928,6892,2024-05-13,Transfer,13370.59715,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,415,883601,High Income Segment,Exclusive Platinum Package,5,2024-05,0
11929,4696,2024-12-30,Deposit,4455.762129,Savings Account,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,491,160825,Low Income Segment,No-Fee Basic Account,12,2024-12,0
11930,8129,2024-09-19,Withdrawal,4869.200831,Mortgage,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,794,957478,High Income Segment,Exclusive Platinum Package,9,2024-09,0
11931,3996,2025-04-20,Card Payment,1993.145914,Mortgage,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,445,276582,Low Income Segment,Financial Literacy Program Access,4,2025-04,0
11932,8237,2025-04-30,Fee,8421.626505,Loan,Gold,Bilbao,43.263,-2.935,Branch,EUR,0,6971,0,358,123773,Low Income Segment,Financial Literacy Program Access,4,2025-04,6971
11933,8327,2023-01-21,Withdrawal,2200.414294,Savings Account,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,489,62746,Middle Income Segment,Mid-tier Savings Booster,1,2023-01,0
11934,8407,2024-09-23,Loan Payment,11597.0356,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,USD,0,7098,18239,565,850657,High Income Segment,Premium Investment Services,9,2024-09,25337
11935,3542,2024-10-03,Transfer,4259.845967,Savings Account,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,642,339013,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
11936,1678,2024-11-26,Withdrawal,11533.60018,Loan,Business,Murcia,37.9847,-1.1287,ATM,EUR,0,94,0,791,660857,Middle Income Segment,Personal Loan Cashback Offer,11,2024-11,94
11937,6366,2024-07-04,Transfer,5558.687366,Credit Card,Student,Malaga,36.7213,-4.4214,Mobile,EUR,2296,0,0,638,181294,Low Income Segment,Financial Literacy Program Access,7,2024-07,2296
11938,6643,2024-06-28,Loan Payment,2627.222919,Savings Account,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0,0,3261,519,2738,Low Income Segment,No-Fee Basic Account,6,2024-06,3261
11939,8410,2023-12-22,Loan Payment,10519.62674,Loan,Platinum,Madrid,40.4168,-3.7038,Online,EUR,0,3339,3078,354,960054,High Income Segment,Premium Investment Services,12,2023-12,6417
11940,6541,2023-01-08,Withdrawal,5011.717647,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,3759,0,0,460,55292,Middle Income Segment,Gold Card with Travel Benefits,1,2023-01,3759
11941,1834,2025-05-08,Card Payment,8804.422503,Credit Card,Gold,Murcia,37.9847,-1.1287,ATM,EUR,3807,0,0,646,102301,Low Income Segment,Financial Literacy Program Access,5,2025-05,3807
11942,7026,2024-02-09,Fee,346.1989671,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,1338,0,0,560,661389,Middle Income Segment,Gold Card with Travel Benefits,2,2024-02,1338
11943,9472,2023-10-03,Card Payment,4462.841476,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,8984,0,685,881476,High Income Segment,Premium Investment Services,10,2023-10,8984
11944,8970,2023-10-25,Fee,8167.367106,Credit Card,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,2391,0,0,370,224803,Low Income Segment,Financial Literacy Program Access,10,2023-10,2391
11945,7818,2023-11-03,Transfer,1643.338235,Checking Account,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,822,179284,Low Income Segment,Financial Literacy Program Access,11,2023-11,0
11946,6028,2023-06-16,Withdrawal,1993.070479,Savings Account,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,363,108724,Low Income Segment,No-Fee Basic Account,6,2023-06,0
11947,5703,2023-03-29,Deposit,86.03428258,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,772,176644,Low Income Segment,Financial Literacy Program Access,3,2023-03,0
11948,2772,2024-01-16,Loan Payment,2358.211148,Checking Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,19686,790,502078,Middle Income Segment,Mid-tier Savings Booster,1,2024-01,19686
11949,3164,2024-05-11,Card Payment,1592.783387,Savings Account,Business,Zaragoza,41.6488,-0.8891,ATM,USD,0,0,0,749,237164,Low Income Segment,No-Fee Basic Account,5,2024-05,0
11950,8111,2023-03-12,Transfer,5714.405938,Checking Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,655,872446,High Income Segment,Premium Investment Services,3,2023-03,0
11951,9383,2024-05-22,Loan Payment,6628.339862,Credit Card,Business,Seville,37.3891,-5.9845,Branch,EUR,3903,0,2105,552,820496,High Income Segment,Exclusive Platinum Package,5,2024-05,6008
11952,3835,2023-01-13,Transfer,6638.088216,Mortgage,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,341,839737,High Income Segment,Exclusive Platinum Package,1,2023-01,0
11953,3665,2024-07-12,Withdrawal,5682.917999,Checking Account,Student,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,367,350202,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
11954,7113,2023-09-01,Transfer,2139.415268,Savings Account,Business,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,526,164062,Low Income Segment,No-Fee Basic Account,9,2023-09,0
11955,3563,2023-06-21,Transfer,5403.322201,Loan,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,3671,0,356,700402,High Income Segment,Premium Investment Services,6,2023-06,3671
11956,9498,2025-04-18,Deposit,8019.868834,Loan,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,7829,0,798,240304,Low Income Segment,Financial Literacy Program Access,4,2025-04,7829
11957,9131,2024-03-07,Transfer,7073.437449,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,EUR,1583,0,0,336,974974,High Income Segment,Exclusive Platinum Package,3,2024-03,1583
11958,9723,2023-10-22,Fee,6605.269763,Checking Account,Platinum,Malaga,36.7213,-4.4214,ATM,USD,0,0,0,339,295669,Low Income Segment,Financial Literacy Program Access,10,2023-10,0
11959,3696,2023-07-18,Transfer,11199.53143,Mortgage,Student,Bilbao,43.263,-2.935,Branch,USD,0,0,0,737,289017,Low Income Segment,Financial Literacy Program Access,7,2023-07,0
11960,5687,2025-03-28,Transfer,8327.00107,Loan,Business,Bilbao,43.263,-2.935,Branch,EUR,0,268,0,762,178193,Low Income Segment,Financial Literacy Program Access,3,2025-03,268
11961,8321,2023-08-25,Withdrawal,8372.497212,Mortgage,Business,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,788,801597,High Income Segment,Exclusive Platinum Package,8,2023-08,0
11962,8013,2024-08-16,Transfer,3020.472036,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,3679,0,0,482,177232,Low Income Segment,Financial Literacy Program Access,8,2024-08,3679
11963,8704,2023-03-29,Deposit,1305.989699,Savings Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,450,308596,Middle Income Segment,Mid-tier Savings Booster,3,2023-03,0
11964,6571,2025-04-08,Withdrawal,4206.972496,Savings Account,Business,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,500,371156,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
11965,8336,2023-12-11,Loan Payment,7019.317573,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,EUR,3088,0,16947,722,216498,Low Income Segment,Financial Literacy Program Access,12,2023-12,20035
11966,1058,2024-07-18,Fee,9919.554754,Mortgage,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,751,605792,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
11967,2140,2024-06-09,Fee,3867.703454,Mortgage,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,774,277284,Low Income Segment,Financial Literacy Program Access,6,2024-06,0
11968,3562,2025-04-17,Loan Payment,14450.34885,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,USD,0,0,1679,618,26471,Low Income Segment,Financial Literacy Program Access,4,2025-04,1679
11969,3852,2024-07-12,Transfer,804.3350134,Credit Card,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,4655,0,0,842,548892,Middle Income Segment,Gold Card with Travel Benefits,7,2024-07,4655
11970,7641,2024-12-10,Deposit,10410.10162,Loan,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0,5162,0,677,460364,Middle Income Segment,Personal Loan Cashback Offer,12,2024-12,5162
11971,1941,2024-01-30,Deposit,2626.926749,Loan,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,523,0,387,722777,High Income Segment,Premium Investment Services,1,2024-01,523
11972,7541,2023-07-31,Deposit,3063.570618,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,603,418283,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
11973,8430,2025-04-30,Deposit,2137.145699,Savings Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,404,198864,Low Income Segment,No-Fee Basic Account,4,2025-04,0
11974,2421,2024-01-17,Transfer,3307.280506,Savings Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,407,746354,High Income Segment,Premium Investment Services,1,2024-01,0
11975,6765,2025-04-28,Loan Payment,4266.358429,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,USD,0,0,11304,483,98894,High Income Segment,Premium Investment Services,4,2025-04,11304
11976,1435,2023-06-25,Loan Payment,2784.763174,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,USD,0,0,9931,348,11763,Low Income Segment,Financial Literacy Program Access,6,2023-06,9931
11977,1839,2024-01-18,Fee,303.0830422,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,4194,0,0,790,489552,Middle Income Segment,Gold Card with Travel Benefits,1,2024-01,4194
11978,5001,2025-04-05,Loan Payment,3578.915469,Savings Account,Business,Zaragoza,41.6488,-0.8891,Online,USD,0,0,1102,636,40535,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,1102
11979,6248,2024-05-22,Deposit,7530.682159,Mortgage,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,614,827206,High Income Segment,Exclusive Platinum Package,5,2024-05,0
11980,5959,2024-11-07,Transfer,4500.003781,Loan,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,1569,0,724,432207,Middle Income Segment,Personal Loan Cashback Offer,11,2024-11,1569
11981,2650,2025-04-02,Withdrawal,4250.273515,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,367,62815,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
11982,6828,2024-08-12,Withdrawal,6419.398907,Checking Account,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,749,836725,High Income Segment,Premium Investment Services,8,2024-08,0
11983,3261,2025-02-26,Deposit,7783.324329,Credit Card,Business,Seville,37.3891,-5.9845,Mobile,EUR,736,0,0,568,715118,High Income Segment,Exclusive Platinum Package,2,2025-02,736
11984,6894,2025-03-06,Card Payment,4121.257616,Savings Account,Gold,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,782,902613,High Income Segment,Premium Investment Services,3,2025-03,0
11985,7278,2023-06-09,Fee,1714.650073,Checking Account,Standard,Murcia,37.9847,-1.1287,Mobile,USD,0,0,0,505,650709,Middle Income Segment,Mid-tier Savings Booster,6,2023-06,0
11986,4889,2024-08-05,Withdrawal,10580.11948,Loan,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0,3208,0,364,65161,Middle Income Segment,Personal Loan Cashback Offer,8,2024-08,3208
11987,7897,2024-09-03,Card Payment,12237.03929,Loan,Platinum,Malaga,36.7213,-4.4214,Branch,USD,0,2682,0,823,231822,Low Income Segment,Financial Literacy Program Access,9,2024-09,2682
11988,2326,2024-10-13,Deposit,5864.411356,Credit Card,Business,Murcia,37.9847,-1.1287,Branch,EUR,4695,0,0,435,259812,Low Income Segment,Financial Literacy Program Access,10,2024-10,4695
11989,6901,2023-03-02,Transfer,240.0455585,Savings Account,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,675,967348,High Income Segment,Premium Investment Services,3,2023-03,0
11990,4358,2025-02-04,Withdrawal,8723.307939,Loan,Platinum,Seville,37.3891,-5.9845,Branch,EUR,0,3431,0,480,336302,Middle Income Segment,Personal Loan Cashback Offer,2,2025-02,3431
11991,2585,2023-12-21,Deposit,4199.709737,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,343,41751,Middle Income Segment,Mid-tier Savings Booster,12,2023-12,0
11992,6645,2025-01-14,Withdrawal,8844.641065,Loan,Gold,Bilbao,43.263,-2.935,Online,EUR,0,1248,0,698,138843,Low Income Segment,Financial Literacy Program Access,1,2025-01,1248
11993,1388,2025-05-20,Transfer,942.9784036,Savings Account,Gold,Malaga,36.7213,-4.4214,Online,USD,0,0,0,382,785951,High Income Segment,Premium Investment Services,5,2025-05,0
11994,3791,2024-03-07,Loan Payment,9032.220479,Mortgage,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,129,572,480697,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,129
11995,4332,2024-02-15,Loan Payment,6700.575956,Loan,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,375,16618,568,115776,Low Income Segment,Financial Literacy Program Access,2,2024-02,16993
11996,1703,2023-08-19,Transfer,7485.702601,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,7284,0,303,708314,High Income Segment,Premium Investment Services,8,2023-08,7284
11997,6834,2023-07-23,Transfer,9039.392404,Loan,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,1148,0,844,781871,High Income Segment,Premium Investment Services,7,2023-07,1148
11998,3820,2024-01-14,Loan Payment,8115.578083,Mortgage,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,15639,623,897209,High Income Segment,Exclusive Platinum Package,1,2024-01,15639
11999,9053,2023-09-24,Transfer,1608.595547,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,606,607435,Middle Income Segment,Mid-tier Savings Booster,9,2023-09,0
12000,5959,2023-01-15,Transfer,2414.972097,Checking Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,779,104075,Low Income Segment,Financial Literacy Program Access,1,2023-01,0
12001,2059,2023-11-22,Transfer,3468.489724,Savings Account,Student,Bilbao,43.263,-2.935,Online,USD,0,0,0,675,602744,Middle Income Segment,Mid-tier Savings Booster,11,2023-11,0
12002,2301,2024-03-12,Loan Payment,6496.615234,Credit Card,Student,Seville,37.3891,-5.9845,Online,EUR,2085,0,14069,352,336961,Middle Income Segment,Gold Card with Travel Benefits,3,2024-03,16154
12003,9865,2023-08-11,Loan Payment,3295.246367,Checking Account,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,1447,741,374934,Middle Income Segment,Mid-tier Savings Booster,8,2023-08,1447
12004,8696,2023-05-24,Card Payment,5277.324235,Mortgage,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,495,450493,Middle Income Segment,Mid-tier Savings Booster,5,2023-05,0
12005,5299,2024-10-18,Withdrawal,6069.3685,Credit Card,Gold,Malaga,36.7213,-4.4214,ATM,EUR,2072,0,0,436,208965,Low Income Segment,Financial Literacy Program Access,10,2024-10,2072
12006,7071,2023-12-28,Loan Payment,3884.460419,Loan,Business,Barcelona,41.3874,2.1686,ATM,USD,0,7155,18055,638,258655,Low Income Segment,Financial Literacy Program Access,12,2023-12,25210
12007,5112,2023-07-04,Withdrawal,11960.73699,Loan,Business,Madrid,40.4168,-3.7038,Online,USD,0,4036,0,762,72337,High Income Segment,Premium Investment Services,7,2023-07,4036
12008,8881,2024-04-08,Loan Payment,2977.270237,Savings Account,Student,Malaga,36.7213,-4.4214,Branch,USD,0,0,9385,431,564667,Middle Income Segment,Mid-tier Savings Booster,4,2024-04,9385
12009,9401,2024-08-08,Fee,8825.97594,Mortgage,Business,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,777,676302,Middle Income Segment,Mid-tier Savings Booster,8,2024-08,0
12010,1498,2023-07-26,Withdrawal,2044.222802,Mortgage,Gold,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,423,184514,Low Income Segment,Financial Literacy Program Access,7,2023-07,0
12011,9620,2024-02-02,Transfer,7574.479909,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,8015,0,811,890553,High Income Segment,Premium Investment Services,2,2024-02,8015
12012,8245,2023-05-07,Fee,3670.662312,Loan,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,75,0,568,784982,High Income Segment,Premium Investment Services,5,2023-05,75
12013,3105,2023-06-03,Card Payment,6740.39099,Mortgage,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,765,218019,Low Income Segment,Financial Literacy Program Access,6,2023-06,0
12014,6327,2024-07-09,Loan Payment,8025.99983,Mortgage,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,19977,342,525094,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,19977
12015,6630,2024-07-13,Loan Payment,2386.658602,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,14802,791,496205,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,14802
12016,4206,2024-05-23,Card Payment,10052.1242,Loan,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,2277,0,476,36251,Middle Income Segment,Personal Loan Cashback Offer,5,2024-05,2277
12017,8137,2024-11-03,Fee,1495.414457,Mortgage,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,308,772133,High Income Segment,Exclusive Platinum Package,11,2024-11,0
12018,3569,2024-10-12,Deposit,1644.841236,Credit Card,Student,Malaga,36.7213,-4.4214,Mobile,USD,3364,0,0,319,236577,Low Income Segment,Financial Literacy Program Access,10,2024-10,3364
12019,3628,2023-10-12,Transfer,1543.810295,Credit Card,Business,Madrid,40.4168,-3.7038,Branch,EUR,755,0,0,339,995755,High Income Segment,Exclusive Platinum Package,10,2023-10,755
12020,7764,2023-09-21,Withdrawal,7991.479955,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,3967,0,0,747,117412,Low Income Segment,Financial Literacy Program Access,9,2023-09,3967
12021,2067,2024-10-25,Fee,928.7772374,Checking Account,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,428,436034,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
12022,2506,2024-06-21,Withdrawal,9502.239272,Credit Card,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,897,0,0,510,873796,High Income Segment,Exclusive Platinum Package,6,2024-06,897
12023,4013,2024-02-09,Loan Payment,14440.93211,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,13449,755,984092,High Income Segment,Exclusive Platinum Package,2,2024-02,13449
12024,7642,2025-03-05,Deposit,7734.156831,Checking Account,Student,Seville,37.3891,-5.9845,Online,USD,0,0,0,511,164182,Low Income Segment,Financial Literacy Program Access,3,2025-03,0
12025,5066,2024-04-28,Card Payment,12164.46539,Loan,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,3937,0,816,894764,High Income Segment,Premium Investment Services,4,2024-04,3937
12026,1947,2023-08-18,Deposit,2233.064247,Mortgage,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,302,181441,Low Income Segment,Financial Literacy Program Access,8,2023-08,0
12027,5389,2025-04-07,Withdrawal,6433.741104,Credit Card,Standard,Valencia,39.4699,-0.3763,ATM,EUR,3209,0,0,699,486079,Middle Income Segment,Gold Card with Travel Benefits,4,2025-04,3209
12028,9143,2023-03-03,Card Payment,4970.175853,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,9305,0,647,940644,High Income Segment,Premium Investment Services,3,2023-03,9305
12029,2171,2023-05-15,Loan Payment,7160.794147,Credit Card,Standard,Bilbao,43.263,-2.935,Branch,EUR,3199,0,12695,483,296788,Low Income Segment,Financial Literacy Program Access,5,2023-05,15894
12030,7114,2024-02-07,Card Payment,2027.70759,Savings Account,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,594,544064,Middle Income Segment,Mid-tier Savings Booster,2,2024-02,0
12031,1171,2024-08-15,Card Payment,2993.264709,Checking Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,356,90727,High Income Segment,Premium Investment Services,8,2024-08,0
12032,6682,2024-08-16,Deposit,11225.01523,Loan,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,2998,0,645,92426,High Income Segment,Premium Investment Services,8,2024-08,2998
12033,6856,2025-03-11,Transfer,4842.247021,Credit Card,Standard,Malaga,36.7213,-4.4214,ATM,EUR,192,0,0,722,250179,Low Income Segment,Financial Literacy Program Access,3,2025-03,192
